data,hora,dow,lado,entry,saida,pts,usd,motivo,mfe,mae,dur_bars,be_ativado,n_hi,n_lo,nivel,dist_nivel,gap_entrada,close_sinal
2026-03-06,10:21,4,LONG,24779.25,24797.75,18.5,179.0,TRAIL,20.25,5.75,1,True,25209.75,24772.5,24772.5,7.25,-0.5,24779.75
2026-03-06,10:54,4,LONG,24776.25,24763.75,-12.5,-131.0,SL,15.75,12.5,0,False,25209.75,24772.5,24772.5,3.5,0.25,24776.0
2026-03-06,12:37,4,LONG,24777.5,24780.5,3.0,24.0,TRAIL,4.75,11.5,1,True,25209.75,24772.5,24772.5,5.75,-0.75,24778.25
2026-03-06,12:40,4,LONG,24776.0,24763.5,-12.5,-131.0,SL,8.25,16.25,0,False,25209.75,24772.5,24772.5,2.0,1.5,24774.5
2026-03-06,12:46,4,LONG,24779.0,24787.25,8.25,76.5,TRAIL,11.25,4.5,1,True,25209.75,24772.5,24772.5,6.0,0.5,24778.5
2026-03-06,14:49,4,LONG,24786.75,24794.75,8.0,74.0,TRAIL,12.5,2.5,1,True,25209.75,24772.5,24772.5,14.25,0.0,24786.75
2026-03-06,14:52,4,LONG,24779.75,24802.5,22.75,221.5,TRAIL,26.5,6.25,1,True,25209.75,24772.5,24772.5,6.5,0.75,24779.0
2026-03-09,09:32,0,SHORT,24488.5,24501.0,-12.5,-131.0,SL,5.0,19.5,0,False,24495.75,24000.0,24495.75,9.75,-2.5,24486.0
2026-03-09,09:36,0,SHORT,24483.25,24423.25,60.0,594.0,TP,76.0,0.75,1,True,24495.75,24000.0,24495.75,10.5,2.0,24485.25
2026-03-09,10:40,0,SHORT,24482.75,24495.25,-12.5,-131.0,SL,19.25,16.0,0,False,24495.75,24000.0,24495.75,12.25,0.75,24483.5
2026-03-09,10:42,0,SHORT,24495.5,24508.0,-12.5,-131.0,SL,26.75,16.0,0,False,24495.75,24000.0,24495.75,0.75,-0.5,24495.0
2026-03-10,09:31,1,SHORT,25046.5,25059.0,-12.5,-131.0,SL,18.0,24.5,0,False,25058.0,24313.0,25058.0,11.5,-0.0,25046.5
2026-03-10,10:35,1,SHORT,25054.0,25039.75,14.25,136.5,TRAIL,16.0,12.0,1,True,25058.0,24313.0,25058.0,4.0,-0.0,25054.0
2026-03-10,14:17,1,SHORT,25043.5,25056.0,-12.5,-131.0,SL,31.75,16.75,0,False,25058.0,24313.0,25058.0,14.0,0.5,25044.0
2026-03-10,14:26,1,SHORT,25047.5,25060.0,-12.5,-131.0,SL,0.0,38.5,0,False,25058.0,24313.0,25058.0,10.75,-0.25,25047.25
2026-03-10,14:40,1,SHORT,25047.25,25032.0,15.25,146.5,TRAIL,22.75,6.25,1,True,25058.0,24313.0,25058.0,10.25,0.5,25047.75
2026-03-10,14:44,1,SHORT,25056.5,25038.75,17.75,171.5,TRAIL,26.5,4.5,1,True,25058.0,24313.0,25058.0,2.0,-0.5,25056.0
2026-03-10,14:48,1,SHORT,25046.25,25058.75,-12.5,-131.0,SL,3.5,13.25,1,False,25058.0,24313.0,25058.0,11.25,0.5,25046.75
2026-03-10,14:53,1,SHORT,25056.0,25035.75,20.25,196.5,TRAIL,24.5,2.0,1,True,25058.0,24313.0,25058.0,1.5,0.5,25056.5
2026-03-10,15:16,1,SHORT,25044.0,25038.25,5.75,51.5,TRAIL,7.5,17.75,1,True,25058.0,24313.0,25058.0,14.25,-0.25,25043.75
2026-03-11,11:49,2,LONG,24895.0,24918.5,23.5,229.0,TRAIL,39.5,2.25,1,True,25217.5,24892.25,24892.25,2.75,0.0,24895.0
2026-03-11,13:38,2,LONG,24905.75,24893.25,-12.5,-131.0,SL,3.75,32.25,0,False,25217.5,24892.25,24892.25,13.5,0.0,24905.75
2026-03-11,14:12,2,LONG,24895.0,24900.0,5.0,44.0,TRAIL,12.5,6.25,1,True,25217.5,24892.25,24892.25,3.0,-0.25,24895.25
2026-03-13,10:48,4,LONG,24553.75,24579.25,25.5,249.0,TRAIL,28.5,0.5,1,True,24834.5,24542.75,24542.75,11.0,0.0,24553.75
2026-03-13,10:53,4,LONG,24549.0,24570.75,21.75,211.5,TRAIL,23.5,9.25,1,True,24834.5,24542.75,24542.75,6.0,0.25,24548.75
2026-03-13,11:13,4,LONG,24551.5,24566.5,15.0,144.0,TRAIL,17.75,11.0,1,True,24834.5,24542.75,24542.75,7.25,1.5,24550.0
2026-03-13,11:16,4,LONG,24552.25,24554.75,2.5,19.0,TRAIL,4.0,22.25,1,True,24834.5,24542.75,24542.75,10.0,-0.5,24552.75
2026-04-06,09:52,0,SHORT,24395.25,24379.75,15.5,149.0,TRAIL,29.25,10.5,1,True,24398.25,23981.5,24398.25,2.75,0.25,24395.5
2026-04-06,09:58,0,SHORT,24389.5,24376.5,13.0,124.0,TRAIL,14.75,27.25,1,True,24398.25,23981.5,24398.25,8.25,0.5,24390.0
2026-04-07,09:32,1,LONG,24213.75,24236.75,23.0,224.0,TRAIL,24.75,8.0,1,True,24452.25,24202.75,24202.75,9.5,1.5,24212.25
2026-04-07,09:36,1,LONG,24216.0,24256.5,40.5,399.0,TRAIL,48.0,0.75,1,True,24452.25,24202.75,24202.75,13.5,-0.25,24216.25
2026-04-07,09:40,1,LONG,24210.5,24198.0,-12.5,-131.0,SL,22.0,13.25,0,False,24452.25,24202.75,24202.75,8.0,-0.25,24210.75
2026-04-07,09:43,1,LONG,24212.0,24232.5,20.5,199.0,TRAIL,22.25,20.5,1,True,24452.25,24202.75,24202.75,9.75,-0.5,24212.5
2026-04-07,12:34,1,LONG,24203.75,24206.25,2.5,19.0,TRAIL,8.25,7.0,1,True,24452.25,24202.75,24202.75,0.75,0.25,24203.5
2026-04-07,12:45,1,LONG,24205.75,24220.25,14.5,139.0,TRAIL,27.25,1.5,1,True,24452.25,24202.75,24202.75,2.0,1.0,24204.75
2026-04-07,12:57,1,LONG,24204.75,24211.5,6.75,61.5,TRAIL,10.0,4.25,1,True,24452.25,24202.75,24202.75,1.25,0.75,24204.0
2026-04-07,13:01,1,LONG,24214.0,24201.5,-12.5,-131.0,SL,4.5,13.25,0,False,24452.25,24202.75,24202.75,11.25,0.0,24214.0
2026-04-07,13:12,1,LONG,24209.25,24217.0,7.75,71.5,TRAIL,11.5,5.5,1,True,24452.25,24202.75,24202.75,6.75,-0.25,24209.5
2026-04-07,13:16,1,LONG,24207.5,24195.0,-12.5,-131.0,SL,5.5,18.25,0,False,24452.25,24202.75,24202.75,4.5,0.25,24207.25
2026-04-07,13:33,1,LONG,24213.5,24216.0,2.5,19.0,TRAIL,19.75,4.5,1,True,24452.25,24202.75,24202.75,10.75,0.0,24213.5
2026-04-07,14:07,1,LONG,24214.5,24202.0,-12.5,-131.0,SL,3.75,14.0,0,False,24452.25,24202.75,24202.75,11.0,0.75,24213.75
2026-04-09,12:05,3,SHORT,25236.75,25227.0,9.75,91.5,TRAIL,19.0,1.75,1,True,25249.75,24926.5,25249.75,12.75,0.25,25237.0
2026-04-09,12:09,3,SHORT,25246.25,25227.0,19.25,186.5,TRAIL,23.75,3.25,1,True,25249.75,24926.5,25249.75,3.5,-0.0,25246.25
2026-04-09,13:18,3,SHORT,25244.25,25239.75,4.5,39.0,TRAIL,6.25,8.75,1,True,25249.75,24926.5,25249.75,5.75,-0.25,25244.0
2026-04-09,13:21,3,SHORT,25240.0,25234.5,5.5,49.0,TRAIL,10.5,1.5,1,True,25249.75,24926.5,25249.75,9.5,0.25,25240.25
2026-04-09,13:42,3,SHORT,25248.5,25238.0,10.5,99.0,TRAIL,12.25,0.0,1,True,25249.75,24926.5,25249.75,1.5,-0.25,25248.25
2026-04-09,13:50,3,SHORT,25239.5,25218.25,21.25,206.5,TRAIL,23.0,0.25,2,True,25249.75,24926.5,25249.75,10.75,-0.5,25239.0
2026-04-09,15:32,3,SHORT,25244.5,25241.5,3.0,24.0,TRAIL,6.75,9.5,3,True,25249.75,24926.5,25249.75,5.75,-0.5,25244.0
2026-04-09,15:38,3,SHORT,25247.75,25243.75,4.0,34.0,TRAIL,11.0,6.5,2,True,25249.75,24926.5,25249.75,2.0,-0.0,25247.75
2026-04-09,15:42,3,SHORT,25237.25,25249.75,-12.5,-131.0,SL,3.5,14.25,4,False,25249.75,24926.5,25249.75,12.25,0.25,25237.5
2026-04-09,15:50,3,SHORT,25246.75,25259.25,-12.5,-131.0,SL,3.0,22.0,0,False,25249.75,24926.5,25249.75,2.25,0.75,25247.5
2026-04-09,15:56,3,SHORT,25247.5,25243.75,3.75,31.5,TRAIL,5.5,5.75,1,True,25249.75,24926.5,25249.75,2.75,-0.5,25247.0
2026-04-09,15:59,3,SHORT,25249.0,25241.75,7.25,66.5,TRAIL,10.75,6.5,2,True,25249.75,24926.5,25249.75,0.75,-0.0,25249.0
2026-04-10,11:57,4,SHORT,25259.5,25246.5,13.0,124.0,TRAIL,14.75,7.25,1,True,25269.75,24960.5,25269.75,9.75,0.5,25260.0
2026-04-10,12:00,4,SHORT,25264.5,25256.5,8.0,74.0,TRAIL,16.25,3.75,1,True,25269.75,24960.5,25269.75,5.25,-0.0,25264.5
2026-04-10,12:03,4,SHORT,25264.25,25261.5,2.75,21.5,TRAIL,8.5,5.5,1,True,25269.75,24960.5,25269.75,5.25,0.25,25264.5
2026-04-10,12:06,4,SHORT,25261.5,25259.0,2.5,19.0,TRAIL,9.5,3.5,1,True,25269.75,24960.5,25269.75,7.75,0.5,25262.0
2026-04-10,12:09,4,SHORT,25265.0,25261.25,3.75,31.5,TRAIL,5.5,16.5,1,True,25269.75,24960.5,25269.75,5.0,-0.25,25264.75
2026-04-10,12:33,4,SHORT,25263.5,25258.5,5.0,44.0,TRAIL,6.75,5.25,1,True,25269.75,24960.5,25269.75,5.5,0.75,25264.25
2026-04-10,12:36,4,SHORT,25261.5,25253.0,8.5,79.0,TRAIL,12.5,0.5,1,True,25269.75,24960.5,25269.75,9.0,-0.75,25260.75
2026-04-10,12:54,4,SHORT,25266.0,25261.0,5.0,44.0,TRAIL,7.5,0.5,1,True,25269.75,24960.5,25269.75,3.25,0.5,25266.5
2026-04-10,12:57,4,SHORT,25262.25,25257.75,4.5,39.0,TRAIL,6.75,4.75,1,True,25269.75,24960.5,25269.75,7.5,-0.0,25262.25
2026-04-10,13:00,4,SHORT,25265.5,25252.0,13.5,129.0,TRAIL,16.75,0.75,1,True,25269.75,24960.5,25269.75,5.25,-1.0,25264.5
2026-04-10,13:51,4,SHORT,25264.75,25260.0,4.75,41.5,TRAIL,6.5,5.25,1,True,25269.75,24960.5,25269.75,4.75,0.25,25265.0
2026-04-10,13:56,4,SHORT,25268.5,25263.25,5.25,46.5,TRAIL,10.5,6.25,7,True,25269.75,24960.5,25269.75,1.5,-0.25,25268.25
2026-04-13,09:33,0,SHORT,25203.25,25215.75,-12.5,-131.0,SL,6.75,19.25,0,False,25213.5,24904.5,25213.5,10.25,-0.0,25203.25
2026-04-13,09:36,0,SHORT,25207.0,25180.75,26.25,256.5,TRAIL,33.0,3.25,1,True,25213.5,24904.5,25213.5,6.75,-0.25,25206.75
2026-04-13,09:43,0,SHORT,25198.75,25194.25,4.5,39.0,TRAIL,19.5,12.25,1,True,25213.5,24904.5,25213.5,14.25,0.5,25199.25
2026-04-15,09:45,2,SHORT,25991.25,26003.75,-12.5,-131.0,SL,2.75,25.5,0,False,25995.75,25655.0,25995.75,5.0,-0.5,25990.75
2026-04-16,09:32,3,SHORT,26373.0,26385.5,-12.5,-131.0,SL,4.75,20.25,0,False,26376.0,25982.25,26376.0,2.0,1.0,26374.0
2026-04-16,09:37,3,SHORT,26365.25,26377.75,-12.5,-131.0,SL,7.0,26.75,0,False,26376.0,25982.25,26376.0,11.75,-1.0,26364.25
2026-04-16,09:40,3,SHORT,26362.75,26375.25,-12.5,-131.0,SL,3.0,38.25,0,False,26376.0,25982.25,26376.0,13.25,-0.0,26362.75
2026-04-16,09:43,3,SHORT,26368.0,26380.5,-12.5,-131.0,SL,8.0,14.75,0,False,26376.0,25982.25,26376.0,8.75,-0.75,26367.25
2026-04-16,10:13,3,SHORT,26375.5,26366.75,8.75,81.5,TRAIL,22.75,11.0,1,True,26376.0,25982.25,26376.0,1.0,-0.5,26375.0
2026-04-16,10:31,3,SHORT,26370.5,26362.25,8.25,76.5,TRAIL,22.0,6.25,1,True,26376.0,25982.25,26376.0,6.75,-1.25,26369.25
2026-04-16,10:34,3,SHORT,26373.0,26370.5,2.5,19.0,TRAIL,7.25,4.75,1,True,26376.0,25982.25,26376.0,2.5,0.5,26373.5
2026-04-16,10:40,3,SHORT,26372.75,26362.75,10.0,94.0,TRAIL,11.75,4.5,1,True,26376.0,25982.25,26376.0,3.25,-0.0,26372.75
2026-04-16,10:43,3,SHORT,26369.75,26382.25,-12.5,-131.0,SL,0.5,18.75,0,False,26376.0,25982.25,26376.0,6.25,-0.0,26369.75
2026-04-16,14:27,3,SHORT,26371.5,26359.25,12.25,116.5,TRAIL,16.5,0.25,1,True,26376.0,25982.25,26376.0,4.25,0.25,26371.75
2026-04-16,14:30,3,SHORT,26373.75,26386.25,-12.5,-131.0,SL,1.75,28.25,1,False,26376.0,25982.25,26376.0,2.5,-0.25,26373.5
2026-04-20,09:30,0,SHORT,26796.0,26808.5,-12.5,-131.0,SL,0.0,31.75,0,False,26803.0,26535.0,26803.0,6.5,0.5,26796.5
2026-04-20,09:37,0,SHORT,26796.75,26809.25,-12.5,-131.0,SL,12.75,14.5,0,False,26803.0,26535.0,26803.0,6.25,-0.0,26796.75
2026-04-20,09:58,0,SHORT,26798.75,26786.75,12.0,114.0,TRAIL,26.5,3.0,1,True,26803.0,26535.0,26803.0,4.0,0.25,26799.0
2026-04-21,09:58,1,SHORT,26818.25,26811.0,7.25,66.5,TRAIL,9.0,20.75,1,True,26827.75,26568.75,26827.75,10.5,-1.0,26817.25
2026-04-21,10:04,1,SHORT,26826.25,26822.75,3.5,29.0,TRAIL,5.25,16.75,1,True,26827.75,26568.75,26827.75,0.25,1.25,26827.5
2026-04-21,10:24,1,SHORT,26822.0,26816.75,5.25,46.5,TRAIL,7.0,16.0,1,True,26827.75,26568.75,26827.75,5.5,0.25,26822.25
2026-04-21,10:45,1,SHORT,26824.75,26810.25,14.5,139.0,TRAIL,33.0,4.5,1,True,26827.75,26568.75,26827.75,2.5,0.5,26825.25
2026-04-21,15:45,1,LONG,26573.75,26601.0,27.25,266.5,TRAIL,29.0,4.0,1,True,26827.75,26568.75,26568.75,4.5,0.5,26573.25
2026-04-22,09:30,2,SHORT,26881.0,26853.75,27.25,266.5,TRAIL,29.0,11.75,1,True,26885.25,26551.75,26885.25,4.0,0.25,26881.25
2026-04-22,10:03,2,SHORT,26885.25,26877.75,7.5,69.0,TRAIL,9.25,8.25,1,True,26885.25,26551.75,26885.25,0.25,-0.25,26885.0
2026-04-22,10:07,2,SHORT,26878.75,26891.25,-12.5,-131.0,SL,1.75,29.25,0,False,26885.25,26551.75,26885.25,6.0,0.5,26879.25
2026-04-23,09:48,3,SHORT,27090.0,27102.5,-12.5,-131.0,SL,7.75,12.75,0,False,27093.0,26811.5,27093.0,3.0,-0.0,27090.0
2026-04-23,09:50,3,SHORT,27081.0,27046.5,34.5,339.0,TRAIL,36.25,0.75,1,True,27093.0,26811.5,27093.0,13.0,-1.0,27080.0
2026-04-23,10:56,3,SHORT,27087.5,27083.75,3.75,31.5,TRAIL,5.5,18.75,1,True,27093.0,26811.5,27093.0,4.75,0.75,27088.25
2026-04-23,11:47,3,SHORT,27090.0,27102.5,-12.5,-131.0,SL,1.75,13.0,0,False,27093.0,26811.5,27093.0,2.75,0.25,27090.25
2026-04-23,11:50,3,SHORT,27092.75,27080.5,12.25,116.5,TRAIL,16.25,0.5,1,True,27093.0,26811.5,27093.0,1.25,-1.0,27091.75
2026-04-23,11:56,3,SHORT,27085.0,27097.5,-12.5,-131.0,SL,2.75,16.75,0,False,27093.0,26811.5,27093.0,7.75,0.25,27085.25
2026-04-23,11:58,3,SHORT,27081.0,27093.5,-12.5,-131.0,SL,0.25,13.0,1,False,27093.0,26811.5,27093.0,11.5,0.5,27081.5
2026-04-23,12:01,3,SHORT,27087.75,27081.0,6.75,61.5,TRAIL,23.0,8.5,2,True,27093.0,26811.5,27093.0,5.5,-0.25,27087.5
2026-04-23,12:16,3,SHORT,27082.25,27077.0,5.25,46.5,TRAIL,7.0,9.75,2,True,27093.0,26811.5,27093.0,10.25,0.5,27082.75
2026-04-23,12:25,3,SHORT,27090.25,27102.75,-12.5,-131.0,SL,0.75,14.5,0,False,27093.0,26811.5,27093.0,3.25,-0.5,27089.75
2026-04-23,12:29,3,SHORT,27091.0,27084.25,6.75,61.5,TRAIL,8.5,3.25,1,True,27093.0,26811.5,27093.0,0.75,1.25,27092.25
2026-04-23,12:48,3,SHORT,27091.25,27103.75,-12.5,-131.0,SL,2.75,13.5,3,False,27093.0,26811.5,27093.0,1.5,0.25,27091.5
2026-04-24,09:56,4,SHORT,27154.0,27132.0,22.0,214.0,TRAIL,23.75,31.5,1,True,27155.75,26681.75,27155.75,1.5,0.25,27154.25
2026-04-27,09:48,0,LONG,27346.25,27365.25,19.0,184.0,TRAIL,29.0,3.0,1,True,27542.5,27344.25,27344.25,1.5,0.5,27345.75
2026-04-27,10:35,0,LONG,27355.75,27384.0,28.25,276.5,TRAIL,50.25,3.75,1,True,27542.5,27344.25,27344.25,11.25,0.25,27355.5
2026-04-27,10:57,0,LONG,27357.5,27371.75,14.25,136.5,TRAIL,17.5,1.75,1,True,27542.5,27344.25,27344.25,13.5,-0.25,27357.75
2026-04-27,11:06,0,LONG,27346.25,27355.0,8.75,81.5,TRAIL,10.5,11.5,1,True,27542.5,27344.25,27344.25,2.5,-0.5,27346.75
2026-04-27,11:12,0,LONG,27353.75,27356.5,2.75,21.5,TRAIL,4.5,11.5,1,True,27542.5,27344.25,27344.25,9.0,0.5,27353.25
2026-04-27,11:16,0,LONG,27348.0,27354.0,6.0,54.0,TRAIL,12.5,8.0,1,True,27542.5,27344.25,27344.25,2.75,1.0,27347.0
2026-04-27,11:30,0,LONG,27344.75,27357.5,12.75,121.5,TRAIL,14.5,1.5,1,True,27542.5,27344.25,27344.25,0.25,0.25,27344.5
2026-04-27,11:35,0,LONG,27351.75,27354.5,2.75,21.5,TRAIL,5.0,6.75,1,True,27542.5,27344.25,27344.25,8.0,-0.5,27352.25
2026-04-27,11:38,0,LONG,27352.25,27358.5,6.25,56.5,TRAIL,9.75,3.0,1,True,27542.5,27344.25,27344.25,6.75,1.25,27351.0
2026-04-27,11:55,0,LONG,27358.25,27360.75,2.5,19.0,TRAIL,4.0,6.25,2,True,27542.5,27344.25,27344.25,13.25,0.75,27357.5
2026-04-27,12:03,0,LONG,27353.25,27358.5,5.25,46.5,TRAIL,9.25,5.25,2,True,27542.5,27344.25,27344.25,8.5,0.5,27352.75
2026-04-29,10:26,2,SHORT,27246.5,27243.25,3.25,26.5,TRAIL,8.0,11.25,1,True,27252.0,27009.5,27252.0,5.25,0.25,27246.75
2026-04-29,11:10,2,SHORT,27250.0,27237.75,12.25,116.5,TRAIL,28.25,4.25,2,True,27252.0,27009.5,27252.0,2.25,-0.25,27249.75
2026-04-29,11:19,2,SHORT,27248.25,27245.5,2.75,21.5,TRAIL,4.5,17.75,1,True,27252.0,27009.5,27252.0,3.0,0.75,27249.0
2026-04-29,12:02,2,SHORT,27250.75,27244.75,6.0,54.0,TRAIL,10.25,6.25,1,True,27252.0,27009.5,27252.0,1.5,-0.25,27250.5
2026-04-29,12:05,2,SHORT,27252.25,27249.75,2.5,19.0,TRAIL,3.75,15.5,1,True,27252.0,27009.5,27252.0,0.25,-0.5,27251.75
2026-04-29,12:15,2,SHORT,27247.25,27242.0,5.25,46.5,TRAIL,17.0,10.0,2,True,27252.0,27009.5,27252.0,5.0,-0.25,27247.0
2026-04-29,13:52,2,SHORT,27247.75,27243.5,4.25,36.5,TRAIL,11.25,5.0,1,True,27252.0,27009.5,27252.0,4.5,-0.25,27247.5
2026-04-29,14:00,2,SHORT,27249.5,27219.75,29.75,291.5,TRAIL,31.5,7.25,1,True,27252.0,27009.5,27252.0,2.5,-0.0,27249.5
2026-04-29,14:37,2,SHORT,27247.0,27207.0,40.0,394.0,TRAIL,41.75,3.5,1,True,27252.0,27009.5,27252.0,4.25,0.75,27247.75
2026-04-30,09:36,3,SHORT,27333.5,27346.0,-12.5,-131.0,SL,5.5,31.5,0,False,27340.25,27124.25,27340.25,7.75,-1.0,27332.5
2026-04-30,09:44,3,SHORT,27333.0,27345.5,-12.5,-131.0,SL,11.0,18.25,0,False,27340.25,27124.25,27340.25,8.0,-0.75,27332.25
2026-04-30,10:53,3,SHORT,27333.5,27323.75,9.75,91.5,TRAIL,11.5,15.0,1,True,27340.25,27124.25,27340.25,6.75,-0.0,27333.5
2026-04-30,11:48,3,SHORT,27336.5,27349.0,-12.5,-131.0,SL,4.0,30.25,0,False,27340.25,27124.25,27340.25,3.25,0.5,27337.0
2026-05-04,12:10,0,LONG,27664.75,27652.25,-12.5,-131.0,SL,0.75,28.5,0,False,27965.75,27662.25,27662.25,3.75,-1.25,27666.0
2026-05-04,12:14,0,LONG,27676.5,27664.0,-12.5,-131.0,SL,0.5,20.75,0,False,27965.75,27662.25,27662.25,13.75,0.5,27676.0
2026-05-04,12:18,0,LONG,27676.75,27705.25,28.5,279.0,TRAIL,57.0,0.75,1,True,27965.75,27662.25,27662.25,14.75,-0.25,27677.0
2026-05-07,09:46,3,SHORT,28712.25,28724.75,-12.5,-131.0,SL,4.25,25.0,0,False,28719.25,28336.0,28719.25,6.75,0.25,28712.5
2026-05-07,09:48,3,SHORT,28713.75,28726.25,-12.5,-131.0,SL,5.25,15.75,0,False,28719.25,28336.0,28719.25,5.75,-0.25,28713.5
2026-05-07,12:12,3,SHORT,28714.75,28693.75,21.0,204.0,TRAIL,22.75,4.5,1,True,28719.25,28336.0,28719.25,4.5,-0.0,28714.75
2026-05-07,12:25,3,SHORT,28710.75,28723.25,-12.5,-131.0,SL,0.5,20.0,0,False,28719.25,28336.0,28719.25,8.25,0.25,28711.0
2026-05-07,12:40,3,SHORT,28715.75,28728.25,-12.5,-131.0,SL,6.25,13.75,0,False,28719.25,28336.0,28719.25,3.0,0.5,28716.25
2026-05-07,12:44,3,SHORT,28708.5,28721.0,-12.5,-131.0,SL,2.25,20.0,0,False,28719.25,28336.0,28719.25,11.25,-0.5,28708.0
2026-05-07,12:47,3,SHORT,28715.75,28707.25,8.5,79.0,TRAIL,15.75,8.75,3,True,28719.25,28336.0,28719.25,2.5,1.0,28716.75
2026-05-07,12:55,3,SHORT,28714.0,28706.0,8.0,74.0,TRAIL,24.75,8.25,1,True,28719.25,28336.0,28719.25,5.75,-0.5,28713.5
2026-05-07,14:08,3,SHORT,28711.25,28698.75,12.5,119.0,TRAIL,51.25,3.75,1,True,28719.25,28336.0,28719.25,7.5,0.5,28711.75
2026-05-08,09:33,4,SHORT,28936.0,28948.5,-12.5,-131.0,SL,5.25,19.25,0,False,28944.75,28552.0,28944.75,8.75,-0.0,28936.0
2026-05-11,09:45,0,SHORT,29399.75,29391.0,8.75,81.5,TRAIL,10.5,12.0,1,True,29399.75,29225.75,29399.75,0.5,-0.5,29399.25
2026-05-11,10:14,0,SHORT,29399.25,29396.0,3.25,26.5,TRAIL,16.5,5.75,1,True,29399.75,29225.75,29399.75,0.25,0.25,29399.5
2026-05-11,10:21,0,SHORT,29400.0,29395.75,4.25,36.5,TRAIL,6.0,10.5,1,True,29399.75,29225.75,29399.75,1.25,-1.5,29398.5
2026-05-11,10:25,0,SHORT,29388.25,29375.75,12.5,119.0,TRAIL,36.0,7.0,1,True,29399.75,29225.75,29399.75,11.5,-0.0,29388.25
2026-05-11,10:57,0,SHORT,29397.5,29383.5,14.0,134.0,TRAIL,15.75,4.5,1,True,29399.75,29225.75,29399.75,2.5,-0.25,29397.25
2026-05-11,11:00,0,SHORT,29390.75,29383.5,7.25,66.5,TRAIL,15.5,8.5,1,True,29399.75,29225.75,29399.75,8.25,0.75,29391.5
2026-05-11,11:05,0,SHORT,29394.75,29388.75,6.0,54.0,TRAIL,14.0,6.75,1,True,29399.75,29225.75,29399.75,4.0,1.0,29395.75
2026-05-11,11:08,0,SHORT,29396.75,29391.75,5.0,44.0,TRAIL,6.75,11.5,1,True,29399.75,29225.75,29399.75,3.0,-0.0,29396.75
2026-05-11,11:12,0,SHORT,29396.75,29385.25,11.5,109.0,TRAIL,16.5,2.25,1,True,29399.75,29225.75,29399.75,3.5,-0.5,29396.25
2026-05-11,11:18,0,SHORT,29392.25,29382.5,9.75,91.5,TRAIL,11.75,1.75,1,True,29399.75,29225.75,29399.75,7.75,-0.25,29392.0
2026-05-11,11:23,0,SHORT,29394.75,29387.75,7.0,64.0,TRAIL,8.75,12.25,1,True,29399.75,29225.75,29399.75,5.5,-0.5,29394.25
2026-05-11,12:43,0,SHORT,29384.5,29397.0,-12.5,-131.0,SL,6.75,24.0,0,False,29399.75,29225.75,29399.75,14.25,1.0,29385.5
2026-05-13,09:30,2,SHORT,29286.5,29226.5,60.0,594.0,TP,69.0,2.0,1,True,29296.0,28742.0,29296.0,8.0,1.5,29288.0
2026-05-13,10:53,2,SHORT,29291.0,29303.5,-12.5,-131.0,SL,2.25,17.5,0,False,29296.0,28742.0,29296.0,5.0,-0.0,29291.0
2026-05-13,11:26,2,SHORT,29296.0,29308.5,-12.5,-131.0,SL,0.75,13.25,0,False,29296.0,28742.0,29296.0,0.25,-0.25,29295.75
2026-05-13,11:28,2,SHORT,29288.5,29301.0,-12.5,-131.0,SL,1.0,25.0,0,False,29296.0,28742.0,29296.0,8.0,-0.5,29288.0
2026-05-14,09:36,3,SHORT,29563.75,29555.0,8.75,81.5,TRAIL,10.5,26.5,1,True,29565.5,29075.0,29565.5,2.0,-0.25,29563.5
2026-05-14,10:08,3,SHORT,29562.5,29543.25,19.25,186.5,TRAIL,21.0,8.0,1,True,29565.5,29075.0,29565.5,0.5,2.5,29565.0
2026-05-14,10:11,3,SHORT,29557.75,29570.25,-12.5,-131.0,SL,20.25,17.0,0,False,29565.5,29075.0,29565.5,8.0,-0.25,29557.5
2026-05-15,14:04,4,LONG,29460.25,29471.0,10.75,101.5,TRAIL,13.75,4.25,2,True,29782.0,29458.5,29458.5,1.75,0.0,29460.25
2026-05-18,12:34,0,LONG,28929.0,28916.5,-12.5,-131.0,SL,8.0,23.0,0,False,29419.75,28926.0,28926.0,2.5,0.5,28928.5
2026-05-18,12:36,0,LONG,28934.0,28946.25,12.25,116.5,TRAIL,22.0,9.75,1,True,29419.75,28926.0,28926.0,7.0,1.0,28933.0
2026-05-18,12:40,0,LONG,28938.75,28944.25,5.5,49.0,TRAIL,7.25,10.75,1,True,29419.75,28926.0,28926.0,13.25,-0.5,28939.25
2026-05-18,12:43,0,LONG,28933.5,28921.0,-12.5,-131.0,SL,4.75,17.0,0,False,29419.75,28926.0,28926.0,8.0,-0.5,28934.0
2026-05-18,12:48,0,LONG,28931.75,28919.25,-12.5,-131.0,SL,6.5,24.0,0,False,29419.75,28926.0,28926.0,5.5,0.25,28931.5
2026-05-18,12:50,0,LONG,28931.0,28951.5,20.5,199.0,TRAIL,47.25,4.5,1,True,29419.75,28926.0,28926.0,5.25,-0.25,28931.25
2026-05-18,14:13,0,LONG,28927.25,28932.0,4.75,41.5,TRAIL,6.5,13.0,1,True,29419.75,28926.0,28926.0,3.5,-2.25,28929.5
2026-05-18,15:08,0,LONG,28934.25,28947.25,13.0,124.0,TRAIL,34.75,9.75,1,True,29419.75,28926.0,28926.0,7.5,0.75,28933.5
2026-05-18,15:18,0,LONG,28932.75,28947.5,14.75,141.5,TRAIL,16.5,12.0,1,True,29419.75,28926.0,28926.0,7.5,-0.75,28933.5
