20250902 083500;23302.75;23302.75;23299.25;23301.75;123
20250902 083600;23302;23317;23301.25;23316.25;181
20250902 083700;23316.25;23318.5;23313.25;23315.75;171
20250902 083800;23315;23317.75;23313.75;23315.75;67
20250902 083900;23315;23318.5;23312;23317.75;94
20250902 084000;23318.25;23318.25;23314.25;23316.25;54
20250902 084100;23316;23323;23315.5;23322;121
20250902 084200;23322;23327.5;23321.75;23327.5;207
20250902 084300;23327.75;23329.75;23326.75;23328.5;138
20250902 084400;23328.75;23333.5;23327;23330.5;178
20250902 084500;23330;23331;23327.5;23329.75;104
20250902 084600;23328.5;23332.75;23328;23331;119
20250902 084700;23331;23331;23325.5;23330.5;159
20250902 084800;23329.75;23330.75;23326;23326.25;99
20250902 084900;23326.25;23327.5;23318;23320;195
20250902 085000;23320.75;23324.75;23320.5;23321.5;93
20250902 085100;23321;23322;23318.5;23319;73
20250902 085200;23319;23322.25;23311.25;23312.75;310
20250902 085300;23313.75;23314.25;23308.5;23310;148
20250902 085400;23310.75;23311.75;23309.25;23311.25;67
20250902 085500;23312;23315.5;23311.75;23315.5;94
20250902 085600;23315.5;23316.5;23313.5;23316.25;60
20250902 085700;23316.25;23317;23309.5;23314;124
20250902 085800;23315.25;23320;23308.5;23308.5;195
20250902 085900;23309.25;23310.25;23305;23308.5;149
20250902 090000;23309;23311.5;23308.75;23310.75;87
20250902 090100;23310.75;23314.75;23300;23300.5;177
20250902 090200;23300;23305.5;23299.5;23303.5;99
20250902 090300;23304.5;23313;23304.25;23312;111
20250902 090400;23312;23313.5;23310.5;23312.75;60
20250902 090500;23313.5;23321;23313.5;23318;182
20250902 090600;23317.25;23320.25;23317;23317.75;66
20250902 090700;23318.25;23320.25;23315.75;23319;154
20250902 090800;23319;23319.5;23313.5;23315.25;69
20250902 090900;23316;23317;23310.25;23312.25;58
20250902 091000;23312;23312;23309.5;23309.75;76
20250902 091100;23310.5;23311.5;23305.75;23308.75;71
20250902 091200;23309;23311;23306.75;23311;61
20250902 091300;23310.5;23315;23308.25;23312.5;89
20250902 091400;23311.75;23314;23311;23312.25;43
20250902 091500;23311.75;23312.25;23309.75;23312;47
20250902 091600;23311;23318;23309.75;23317.75;185
20250902 091700;23317.25;23319.5;23316.75;23317.5;78
20250902 091800;23317.5;23320.25;23317.5;23318.75;66
20250902 091900;23318.25;23325;23317.5;23324.75;77
20250902 092000;23324.5;23328;23324.25;23326.25;93
20250902 092100;23325.75;23331.5;23325.75;23330.75;92
20250902 092200;23330.75;23330.75;23323.5;23323.5;69
20250902 092300;23324;23325;23321.5;23323.5;63
20250902 092400;23323.5;23323.5;23318;23321;70
20250902 092500;23320;23320.25;23316.75;23318.25;46
20250902 092600;23317.75;23325.25;23317.75;23323.25;88
20250902 092700;23323.75;23326.5;23323.5;23323.75;51
20250902 092800;23322.75;23323;23319.75;23321.25;38
20250902 092900;23320.75;23323.25;23320;23322.75;51
20250902 093000;23322.5;23326.5;23322.5;23325.75;75
20250902 093100;23325.5;23327.5;23325.25;23326.25;59
20250902 093200;23326.25;23329;23324.5;23327.75;62
20250902 093300;23327;23327;23320.75;23321.25;44
20250902 093400;23321.25;23322.75;23315.75;23318;86
20250902 093500;23317.75;23320.5;23317;23320.5;72
20250902 093600;23321.25;23328;23321.25;23327.25;90
20250902 093700;23327.25;23330.25;23326;23327.25;74
20250902 093800;23327.5;23327.5;23322.5;23326;50
20250902 093900;23326.25;23329;23326;23326;50
20250902 094000;23326.5;23326.75;23323.5;23324;85
20250902 094100;23322.75;23324.75;23322.5;23323.75;41
20250902 094200;23324.25;23325;23319;23320.75;122
20250902 094300;23320.5;23322.25;23318;23321.5;59
20250902 094400;23322;23322.25;23318;23320;38
20250902 094500;23319.25;23319.5;23316.75;23317.25;28
20250902 094600;23316;23318;23310.5;23310.5;94
20250902 094700;23310.5;23314.5;23307.5;23309.25;130
20250902 094800;23309;23310.75;23305.5;23306;89
20250902 094900;23305.25;23308.75;23305;23306.5;57
20250902 095000;23306.75;23306.75;23297;23298.25;171
20250902 095100;23298.25;23306.5;23298;23305.25;86
20250902 095200;23306;23310.5;23300.75;23302.25;153
20250902 095300;23302.5;23304.25;23298.25;23299.5;67
20250902 095400;23299;23299;23292.75;23293.25;108
20250902 095500;23292.75;23294.25;23291.75;23293.25;99
20250902 095600;23292.25;23297.5;23292.25;23294.75;117
20250902 095700;23294.25;23298;23293.75;23293.75;57
20250902 095800;23293.75;23294.5;23291.25;23294;107
20250902 095900;23294.25;23295.75;23292.75;23294;57
20250902 100000;23293.75;23294.5;23291.5;23292;51
20250902 100100;23292;23293.75;23289;23292.25;146
20250902 100200;23292.25;23294.25;23290;23294;90
20250902 100300;23294.5;23297;23291.5;23294.5;91
20250902 100400;23294.5;23296.25;23293;23294.5;74
20250902 100500;23294.25;23296.25;23294.25;23295.25;20
20250902 100600;23295.25;23295.25;23289.5;23291.75;82
20250902 100700;23291.25;23297.5;23291;23297.25;64
20250902 100800;23296.5;23298;23295;23295.25;75
20250902 100900;23296.5;23301;23296;23300.25;86
20250902 101000;23299.5;23306;23299;23305.5;89
20250902 101100;23305.25;23305.75;23302.5;23302.5;63
20250902 101200;23302.25;23310.75;23302.25;23310.25;128
20250902 101300;23310;23311;23304.75;23304.75;57
20250902 101400;23304.25;23304.75;23299;23299;80
20250902 101500;23298.75;23301;23298;23300;59
20250902 101600;23300;23300;23296.5;23299.75;65
20250902 101700;23299.5;23301.75;23298.75;23300.5;37
20250902 101800;23299.75;23299.75;23295.25;23297.5;80
20250902 101900;23296.75;23296.75;23289.25;23289.25;143
20250902 102000;23289.75;23289.75;23279.5;23279.5;261
20250902 102100;23281;23286.25;23280;23282.75;205
20250902 102200;23282.75;23286.5;23282.5;23283.75;73
20250902 102300;23283.75;23284.5;23280.25;23280.75;144
20250902 102400;23281.25;23282;23271;23272.75;358
20250902 102500;23273.5;23274.75;23265.75;23267;460
20250902 102600;23268.5;23272.5;23266.25;23269.5;182
20250902 102700;23269.25;23275;23266.5;23273.5;149
20250902 102800;23274.25;23274.25;23262.75;23264.5;336
20250902 102900;23266;23266.75;23249.25;23250.25;400
20250902 103000;23249.75;23256.25;23248.25;23254.75;307
20250902 103100;23254.5;23256.75;23243;23254;512
20250902 103200;23254.75;23255;23242;23250;269
20250902 103300;23251.25;23261.5;23251.25;23259.5;266
20250902 103400;23258.75;23263.25;23254.25;23254.75;214
20250902 103500;23254.75;23258.75;23252.75;23254;160
20250902 103600;23255;23260;23253;23258.5;130
20250902 103700;23259.25;23264.25;23256;23264;207
20250902 103800;23264.25;23264.25;23258.25;23260;114
20250902 103900;23259;23264;23254.5;23261.25;215
20250902 104000;23260.75;23263.25;23259.5;23261.5;96
20250902 104100;23261.5;23262.5;23257;23257.75;127
20250902 104200;23256.75;23262.25;23256.25;23256.5;80
20250902 104300;23256.75;23257.5;23237.5;23240.25;506
20250902 104400;23238.5;23244.25;23231.75;23241;663
20250902 104500;23240.75;23257.75;23240.25;23257.25;248
20250902 104600;23256.75;23260.25;23256.25;23258;184
20250902 104700;23257.75;23260.75;23252.5;23255;124
20250902 104800;23254.75;23257.5;23252.25;23256.25;130
20250902 104900;23256.5;23257.5;23253;23254.75;116
20250902 105000;23254;23254.5;23249;23249.25;143
20250902 105100;23248.75;23254.75;23244.5;23245.75;233
20250902 105200;23245.5;23248.5;23242.75;23246.75;131
20250902 105300;23247.25;23252;23245.25;23249.5;122
20250902 105400;23249.25;23251.5;23244.75;23248.5;104
20250902 105500;23247.25;23248.5;23245.25;23248.5;106
20250902 105600;23249.25;23251;23242.75;23244;176
20250902 105700;23243.25;23253.5;23242.75;23252.25;203
20250902 105800;23251.75;23253.25;23249.25;23252.75;65
20250902 105900;23252;23253.25;23251;23252.5;66
20250902 110000;23250.5;23256.25;23250.5;23252.75;122
20250902 110100;23254.5;23260.25;23241;23242;381
20250902 110200;23243;23243.5;23237.75;23243.5;248
20250902 110300;23243.5;23244.5;23238.25;23241.75;185
20250902 110400;23241;23249;23238;23245;152
20250902 110500;23245.25;23247;23235;23235.5;228
20250902 110600;23235.25;23237.75;23233;23237.25;181
20250902 110700;23236.5;23239.25;23235.5;23236.75;134
20250902 110800;23236.5;23237.5;23234.75;23235;49
20250902 110900;23235.25;23239.75;23234.25;23235.75;112
20250902 111000;23236;23237;23230.75;23233;198
20250902 111100;23233.5;23234.5;23228;23233.5;271
20250902 111200;23234.25;23235.5;23223.25;23230.25;391
20250902 111300;23230.5;23237.5;23229.5;23236.5;160
20250902 111400;23236.75;23240;23236;23238;125
20250902 111500;23238;23247.25;23238;23245.25;192
20250902 111600;23245.75;23251.25;23241.25;23248.75;205
20250902 111700;23248.5;23250.25;23245.5;23250.25;148
20250902 111800;23250.5;23252.75;23248;23250.5;131
20250902 111900;23250.5;23250.75;23244.75;23246.25;121
20250902 112000;23246.75;23247.5;23235.75;23237.25;185
20250902 112100;23237;23239;23230.25;23233.5;259
20250902 112200;23233.25;23236.25;23228.25;23231;168
20250902 112300;23230.25;23242.5;23228.5;23238.5;325
20250902 112400;23237.5;23240.75;23234.25;23240.5;110
20250902 112500;23241;23245.25;23239.5;23242.75;219
20250902 112600;23242.75;23243.75;23239.75;23242.75;80
20250902 112700;23242.5;23248;23238.75;23246;233
20250902 112800;23245.5;23251.5;23245;23245.75;180
20250902 112900;23244.5;23245;23239.5;23241.25;139
20250902 113000;23241;23241;23233.75;23234.75;117
20250902 113100;23234.25;23234.5;23227.25;23230.5;228
20250902 113200;23230.25;23235.25;23228.75;23234.75;136
